name,ID,treatment_1,treatment_2,treatment_3,control_1,control_2,control_3
bg_2009,2009,329945680.26069397,453350718.38397634,794825974.0691246,1072867780.89665,133094000.57913102,193677880.50651613
bg_2010,2010,198142007.86245498,836314890.3046249,618931152.5369458,8551507.977027614,14632139.81023211,952943643.1437755
bg_2011,2011,29553379.72080605,114784038.81793125,235649952.8246528,84106207.44232123,35197685.80596875,125880502.23266695
bg_2012,2012,102285440.1260727,6370414.927144849,46889419.464533366,196932098.06766087,475807072.63305265,100004153.97466177
bg_2013,2013,5190990.132341314,1844107891.8655322,2116437269.477735,146132195.31883103,573384459.1507026,20601157.69375544
bg_2014,2014,310982213.858135,88454317.21966538,127129774.89897062,175823194.46657464,130346940.1179659,9174572.856586723
bg_2015,2015,1710596855.61712,99565770.05448852,120297266.02927805,107098031.96886075,233105550.7924432,201400782.45491013
bg_2016,2016,16456411.48925621,924903803.6781044,1477046679.8962164,84163261.97129512,173077575.1551159,131552329.71979722
bg_2017,2017,113551221.46952176,82391255.83575504,61138972.34930479,34317952.94055479,95607401.16716994,37070654.837622866
bg_2018,2018,392475484.3285049,7321655228.648143,73655941.49435903,139074818.39848205,107187140.5492667,193883447.7363668
bg_2019,2019,103622225.2021433,235940122.2804025,1384911062.3349965,422567695.7479416,26495206.93688135,16105367.694901137
bg_2020,2020,243559635.7139321,9797036.944727758,89045200.45586887,203200971.21150768,224283276.35505426,77139832.18087645
bg_2021,2021,2795887582.927128,18792076.332764667,166128375.73259714,59365680.78393831,541370410.281582,257913606.5912019
bg_2022,2022,358994287.8981137,77153612.7919394,34017414.14222268,21583128.126165707,307535003.3218886,63309215.955713905
bg_2023,2023,290912040.41172355,47629786.762092434,217353300.05470806,39143613.08683565,353207242.4683211,201337145.53135994
bg_2024,2024,963286243.7858545,28086003.369248476,219308536.9494922,196478782.8151558,241252900.23260918,16209315.51541258
bg_2025,2025,112591885.2475957,44125505.62136566,127580477.64486547,42159469.155018434,97538836.26948711,820551493.393397
bg_2026,2026,213065322.71893245,376100607.1345051,132740331.03158967,32023663.94303257,17531710.745897252,695493216.5560398
bg_2027,2027,275364848.73308545,909763990.196314,22384951.297417026,221128218.9267445,360170934.1091,146857388.36185995
bg_2028,2028,80483669.8594519,257199543.49941483,128274583.79256123,50669964.37264081,33627365.832351595,19612114.094415236
bg_2029,2029,48798924.24812932,95384708.07464367,578282887.372944,31836529.317171577,31161761.368539527,86587571.30925117
bg_2030,2030,78275908.04926491,16646607.153807867,60414550.909856915,122916935.50055693,362170317.69876117,74908333.54993187
bg_2031,2031,128246424.04835267,43025876.02081859,820826780.4515184,264493485.2920395,316618776.78687227,49935160.2030521
bg_2032,2032,123540520.01392198,145756780.9121085,291699289.9823056,495240551.0742748,37506980.1815557,152991934.30153418
bg_2033,2033,1091861274.239652,246828734.28960797,94850520.01215412,1282479058.7276025,1037959623.1402416,398343276.9740816
bg_2034,2034,71287796.74492064,38695019.13718596,247430871.95850727,36705061.06011152,41080889.41289511,111058141.5907254
bg_2035,2035,47231692.89236223,1532122999.8371205,353147573.8951446,62714065.0220326,145295464.51482442,155436653.13280565
bg_2036,2036,46461585.83548377,280570386.4287664,16775769.736877536,1120727489.6334574,978482292.6594723,51071035.43170745
bg_2037,2037,27191630.450650472,10397507.877794983,70707010.51732776,130367096.40922482,14267135.047773646,138669079.41475603
bg_2038,2038,7980211.135660763,15450075.351164041,29751881.497830007,12778689.672382846,1281251849.9788685,96775898.94662778
bg_2039,2039,53158961.166109174,1768983646.8058436,33780689.35159639,437581110.09099686,41744689.99287844,59691100.873856
bg_2040,2040,689537566.9242275,1693146391.3278232,1093400023.2694435,51620190.57473637,156273801.66186914,68303433.31064263
bg_2041,2041,28829632.39522476,171111030.21664757,265963565.23646873,16545683.148785587,40345238.93084118,308043693.69944626
bg_2042,2042,96276037.81805831,62811607.37849975,569691512.3516717,192942944.22722507,637451968.5253843,56073720.36419418
bg_2043,2043,53931048.35855334,76848745.25906998,643186986.4724157,49373780.68989056,1906131935.9282389,129120697.91189136
bg_2044,2044,59602464.238948174,39822759.33179545,59128436.4161123,112215402.00827427,11562897.390445055,32598314.808118466
bg_2045,2045,24972222.856876224,612598805.5277358,7348372595.929885,461528961.1413087,30675197.07026157,80057040.98720507
bg_2046,2046,199151331.49533683,2519589490.605742,12132226.895241125,23975499.40384124,70972920.24963991,15720819.018623885
bg_2047,2047,942874318.5478975,71359159.30849402,805745119.2484791,70900708.2998267,251560571.88232064,204270132.52730522
bg_2048,2048,658783535.5731636,126572539.63731363,276249280.9927858,154951812.41077018,629194035.2653627,50224942.300088674
bg_2049,2049,4957634527.883789,131219918.52208242,382943572.904728,752496742.304245,693717458.7306037,68027059.08938134
bg_2050,2050,100953512.73085299,29037989.58065084,172294493.18805724,59300324.19688849,753032257.4651494,206973040.64194536
bg_2051,2051,7818145.980927989,53901317.18060404,4891485.947285142,626443804.312328,374815731.0539265,553632301.9338739
bg_2052,2052,8179144316.42217,448957688.3371329,256778603.73324108,121667469.87832513,238748973.21198896,260041838.80414307
bg_2053,2053,145918888.06986412,125656771.66860847,48440251.34813166,51875295.165925846,3182580128.8145328,76136454.73377082
bg_2054,2054,674356586.750454,11095810.497019188,853017951.5052944,423893537.95798814,25306365.179939255,126686768.32962056
bg_2055,2055,8179144306.032102,807149303.5763497,575056286.0231565,56666591.538851075,57462239.57243401,47563717.03032578
bg_2056,2056,1120964785.6822278,162925241.94249228,204376157.45913973,47961727.17073854,39921794.28630944,724396153.596254
bg_2057,2057,63650290.950000696,1803777142.9825542,8727327941.411835,52004516.22574641,332655566.15797496,53329995.02880465
bg_2058,2058,7975361.3493379895,53190546.9461864,412373016.32341236,1055857459.0752476,145445592.4103617,68387692.22467236
bg_2059,2059,75178034.10563077,292979156.6165116,33828877.27379359,424306021.1274658,196297909.4329869,246778293.89779884
bg_2060,2060,88824743.9180965,34270696.65104464,53043302.56300603,171798287.27534163,970476453.45643,63170693.190930285
bg_2061,2061,19534480.260476343,155142193.42560244,87013644.41077532,150035436.73731488,1861725398.5616128,1676290980.996863
bg_2062,2062,555347310.31744,21795034.73558018,23231253.05709139,261711435.37081963,89513134.68861376,26603859.063374057
bg_2063,2063,15317126.320735054,7665444.141535637,25543477.652929515,357015559.560384,60094202.981194116,161180481.50173935
bg_2064,2064,311085509.76984286,232968415.41024852,158501738.28575623,575656750.1111077,292205545.30008847,189935397.26004976
bg_2065,2065,96609345.5571557,502028414.00968766,32054685.370572966,166920865.9251351,3182580141.9338784,44152385.567162976
bg_2066,2066,41394598.556581296,23561579.090577394,19062012.187671505,299105529.85521746,42061975.97061453,18833598.955341388
bg_2067,2067,106622256.4611083,34578087.95828749,107288831.28063211,76714906.07929811,1050423139.9523817,466430207.2834798
bg_2068,2068,9292455.278396342,53349328.56079639,42066166.44062645,110569392.15449984,63903642.06788903,9925104.371662404
bg_2069,2069,120418309.3668486,117403407.50772624,194394880.2296521,1241174717.1561913,4121561.2695117765,9551544.008015156
bg_2070,2070,7975361.3493379895,16240740.986901972,118273778.67846891,1926361881.8981051,135176913.19749463,1059467692.6471647
bg_2071,2071,255555735.0152612,39407438.66452709,62776860.99610155,250359899.58626413,965001145.4926304,337255936.6145857
bg_2072,2072,167119535.56212533,64857465.010340065,248122589.04228914,49899037.97799478,51101645.575229235,557567143.945658
bg_2073,2073,64293110.80173271,222627423.23629165,4712048.327532249,628775859.0046604,522510392.1359133,28264976.706020962
bg_2074,2074,176944967.47909552,148327097.03482172,26955418.982484102,73226429.5638003,304793847.33992404,850005281.9791185
bg_2075,2075,58046833.111646324,102142938.866837,325383124.1876044,1846110330.7755442,48162642.433997005,100859889.88537525
bg_2076,2076,419135441.7329565,2673075898.516855,1204229885.2066858,153047821.8486532,107714504.40405037,247700073.51370654
bg_2077,2077,299583663.906518,117946782.75310442,1014252424.9185656,3431646488.690876,291305219.45546156,280948204.77189374
bg_2078,2078,15273337.006052995,78588832.73413993,102947005.40345861,1581002180.208598,3182580146.6838584,308627970.01353943
bg_2079,2079,391272734.3387843,78279358.68922228,243339485.35789657,206113721.52621967,110050577.72249939,28676860.470762223
bg_2080,2080,10505717.110392759,695800381.5335749,188577073.3668003,400450331.8487414,140159260.1936511,74884030.40073797
bg_2081,2081,3376845505.0659404,67955323.51261206,115956961.35007069,61732212.36873879,25595390.300009996,1539408161.3469307
bg_2082,2082,86618605.88478865,457659928.63394576,201702561.77309284,572510397.4755815,294246043.52006626,8242834.565632012
bg_2083,2083,243000297.05392987,978230191.6005435,108861125.93133058,128187646.89475581,27892925.490963776,525279144.07160425
bg_2084,2084,97998133.05800818,5015887410.436771,561443924.0240794,6174025.995768634,14679428.206638556,2279204992.3188653
bg_2085,2085,26444794.743666437,77038046.98764087,451344531.05645084,11349444.659521904,142386718.14230412,248704312.57265347
bg_2086,2086,267922649.68937442,48584562.84757547,80285751.23408224,143871192.5125368,41828281.10582513,176351026.36015394
bg_2087,2087,183498088.90601516,565252431.4489607,14002425.351754162,102105363.76914455,684648078.6025591,119487274.663861
bg_2088,2088,177823240.16462466,788490811.9246919,325834706.7917363,187168018.98356456,109688436.35097699,199451686.48391953
bg_2089,2089,540761093.6654902,812155210.0577142,175279834.5003565,22273393.90045825,37031036.52145071,50959976.35899702
bg_2090,2090,211685505.75813782,129658819.7662269,4924967.885066522,903505979.8542286,920011877.4789429,453542053.1163299
bg_2091,2091,150703512.0545835,219722283.21577856,4580625.126936011,95228810.71530916,169093237.16741675,112631657.74401833
bg_2092,2092,336178631.3189909,24036760.946735,30341964.683144532,168593316.9785032,472378268.957601,181435197.98643792
bg_2093,2093,10218611.351177922,45782133.62111405,116784603.91217779,3431646489.5535808,20074067.83506213,403661352.251076
bg_2094,2094,12602564.082605585,1167858293.9943323,287755026.21871364,237731845.18718967,140159260.1936511,72155360.77647278
bg_2095,2095,389024316.15260136,443149194.9596325,35496644.78771935,88710762.69771107,5139346.339858353,10347247.571399646
bg_2096,2096,26949115.35257928,1372777517.3597271,656048049.0707548,136419681.24466363,43091166.482291244,28226879.81349024
bg_2097,2097,715533379.4323815,441275598.19918644,172211472.50006044,5456493.229255041,3182580144.172384,132589511.83874112
bg_2098,2098,6586426879.51293,363713465.02589834,112319741.64695616,77674359.83389485,69293110.6631709,132721675.85571459
bg_2099,2099,784230546.6238616,20800519.572235636,186779383.89207533,339404858.481858,182186970.15945414,150091339.5890049
bg_2100,2100,287652576.4817488,48353151.6754312,327208405.8075148,15604630.471355505,657443071.6719233,108571342.53162849
bg_2101,2101,28049780.031577263,7678178.519208911,1040282896.4789512,256078896.71149123,194016623.87186828,516644889.033235
bg_2102,2102,80110400.47459482,17229965.037358448,75676729.88848849,95637058.21135011,64043472.10736013,62597634.864124216
bg_2103,2103,131402389.91361427,239600045.26233053,1425928771.0895379,1469218299.5080206,18693668.841801595,148889790.5897164
bg_2104,2104,34359453.62269722,12781578.865314584,68784374.12170427,71004831.28186877,935476249.4378308,15643944.89617702
bg_2105,2105,493672427.5917263,38220043.72911709,204506501.21574473,733458988.5908283,59802138.55664966,180043700.1007902
bg_2106,2106,943807625.4223028,122085302.22372192,98583766.39089994,106477833.42293768,110253463.06733653,755884718.5668637
bg_2107,2107,6264209.408628157,22607358.268255163,96334002.39673488,442210328.249509,209487347.62228763,94932347.214078
bg_2108,2108,319736304.5194886,7157629.322189537,95740180.28016654,151946851.12572086,198774091.28556165,3409470062.9130497
bg_2109,2109,240341783.7314858,1364144107.8778908,124410695.47003776,41936908.251666985,11369026.350090122,224472289.69324344
bg_2110,2110,168266591.23647937,83355370.42864227,135374987.6273665,497069678.46400505,191125491.7219328,163592490.5284058
bg_2111,2111,272438868.18048966,1096951065.74284,3111146188.6260734,56448729.91802398,147571030.61500713,231507053.36716992
bg_2112,2112,28411039.97544744,19409147.549953166,99205941.41076227,201701057.11769143,20260059.383576673,759326094.5812336
bg_2113,2113,13599937.67178087,1847977.5400897202,8310567.160645038,262475177.128544,3408026.036731278,265359365.85453457
bg_2114,2114,43683523.636356145,73993412.90464714,504083623.42632556,736409621.9625138,463473475.5937171,86939326.27820835
bg_2115,2115,353890233.70623565,372013491.8189785,22414019.574274976,175547800.4594954,307340074.9524174,120980354.58089915
bg_2116,2116,1152377484.2260544,141386195.66087535,41041421.33243555,18158339.582706604,13697256.179485034,122473903.84076339
bg_2117,2117,197905436.87069255,88812748.9253976,463463101.8857046,3576446115.0350356,114570870.62027466,153634531.79520935
bg_2118,2118,89358361.57736354,40057918.251367465,1744203722.0471652,393296174.33689064,189189725.85037965,56073720.36419418
bg_2119,2119,114265737.37427929,303053588.0075949,279255231.3614322,383025415.6287625,32673227.885965236,37410484.306391485
bg_2120,2120,143758324.69023362,287624986.7262923,579192981.7723691,20743430.59950691,156529322.18763235,119404409.46496809
bg_2121,2121,105361089.38811623,185923208.51437056,17824866.00750784,1738378482.1336603,750803371.67571,8571365.565131113
bg_2122,2122,1782018762.9164333,296800885.1930608,186227953.7035933,267986754.0337593,62445452.589103214,284843918.5988555
bg_2123,2123,137959270.71114254,97593393.93717769,64493538.587670766,3431646488.7690105,71042818.29082374,1128546363.392382
bg_2124,2124,61783063.422975995,1367955173.7314994,68184956.96116339,60348136.35269319,58898164.95691588,335707956.60854304
bg_2125,2125,130886941.80238314,31122002.7804941,26560629.955535196,52309923.243058056,50793356.210859105,15638286.687846472
bg_2126,2126,112360544.6453187,3258351.110401584,2351783.212536832,476904821.81643975,89843663.5648447,58438492.62655532
bg_2127,2127,7613572.456268449,683699233.6070784,37342272.98815306,58091939.43726724,1124201590.775595,15894766.593281746
bg_2128,2128,7430090.604216294,2201470.125536877,650495303.9121859,76007044.78924772,272834777.6406604,301866781.92541844
bg_2129,2129,50704832.785774596,292979156.6165116,14125518.937544238,193001716.43824568,230779578.58902395,615288707.0420609
bg_2130,2130,515487698.57193506,12515835.890612831,28460304.044740587,117757177.01968203,557561422.3384587,24095803.660278477
