,ID,Name,Formula,Compartment,Charge
3295,tddedi2coa_m,"Trans2,6Dodecadienoyl Coenzyme A",C33H50N7O17P3S,m,-4
3296,tddedicoa_m,"Trans3,6Dodecadienoyl Coenzyme A",C33H50N7O17P3S,m,-4
3297,ocdececrn_c,11-Octadecenoyl Carnitine,C25H47NO4,c,0
3298,ocdececrn_m,11-Octadecenoyl Carnitine,C25H47NO4,m,0
3299,octdececrn_c,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",C25H47NO4,c,0
3300,octdececrn_m,"Octadecenoyl Carnitine (Hypothetical, Position Of Double Bond Unknown)",C25H47NO4,m,0
3301,octdececoa_c,Octadecenoyl Coenzyme A,C39H66N7O17P3S,c,-4
3302,subeac_x,Suberic Acid,C8H12O4,x,-2
3303,sebacid_x,Sebacicacid,C10H16O4,x,-2
3304,subeac_c,Suberic Acid,C8H12O4,c,-2
3305,c8dc_x,Suberyl Carnitine,C15H26NO6,x,-1
3306,ttdcrn_e,Tetradecenoylcarnitine(5),C21H41NO4,e,0
3307,4hpro_LT_e,Trans-4-Hydroxy-L-Proline,C5H9NO3,e,0
3308,alaala_c,D-Alanyl-D-Alanine,C6H12N2O3,c,0
3309,alaala_e,D-Alanyl-D-Alanine,C6H12N2O3,e,0
3310,bglc_e,Beta-Glucans,C1200000H2200000O1100000,e,0
3311,glgchlo_e,Beta Glucan-Glycocholate Complex,C1200026H2200043NO1100006,e,0
3312,gltcho_e,Beta Glucan-Taurocholic Acid Complex,C1200026H2200045NO1100007S,e,0
3313,tdechola_e,Taurodeoxycholic Acid,C26H44NO6S,e,-1
3314,gltdechol_e,Beta Glucan-Taurodeoxycholic Acid Complex,C1200026H2200044NO1100006S,e,-1
3315,carn_e,Carnosine,C9H14N4O3,e,0
3316,glygly_c,Glycyl-Glycine,C4H8N2O3,c,0
3317,glygly_e,Glycyl-Glycine,C4H8N2O3,e,0
3318,glyphe_e,Glycyl-Phenylalanine,C11H14N2O3,e,0
3319,glyphe_c,Glycyl-Phenylalanine,C11H14N2O3,c,0
3320,glypro_e,Glycylproline,C7H12N2O3,e,0
3321,glypro_c,Glycylproline,C7H12N2O3,c,0
3322,glysar_c,Glycylsarcosine,C5H10N2O3,c,0
3323,glysar_e,Glycylsarcosine,C5H10N2O3,e,0
3324,dchac_e,Deoxycholate,C24H39O4,e,-1
3325,gum_e,Gums,C2760000H5060000O2530000,e,0
3326,gumdchac_e,Guar Gum-Deoxyxholic Acid Complex,C2760024H5060039O2530004,e,-1
3327,gumgchol_e,Guar Gum-Glycocholate Complex,C2760026H5060043NO2530006,e,0
3328,gumtchol_e,Guar Gum-Taurocholic Acid Complex,C2760026H5060045NO2530007S,e,0
3329,5HPET_r,5(S)-Hydroperoxyeicosatetraenoic Acid,C20H31O4,r,-1
3330,leugly_e,Leucyl-Glycine,C8H16N2O3,e,0
3331,leugly_c,Leucyl-Glycine,C8H16N2O3,c,0
3332,leuleu_c,Leucylleucine,C12H24N2O3,c,0
3333,leuleu_e,Leucylleucine,C12H24N2O3,e,0
3334,pect_e,Pectin,,e,0
3335,pectindchac_e,Pectin-Deoxycholic Acid Complex,C2559H3549O2539,e,-1
3336,pectingchol_e,Pectin-Glycocholate Complex,C2561H3553NO2541,e,0
3337,pectintchol_e,Pectin-Taurocholic Acid Complex,C2561H3555NO2542S,e,0
3338,progly_e,L-Prolinylglycine,C7H12N2O3,e,0
3339,progly_c,L-Prolinylglycine,C7H12N2O3,c,0
3340,psyl_e,Psyllium,C9642006H15428700O8667414,e,0
3341,psylchol_e,Psillium-Glycocholic Acid Complex,C9642032H15428743NO8667420,e,0
3342,psyltchol_e,Psyllium-Taurocholic Acid Complex,C9642032H15428745NO8667421S,e,0
3343,psyltdechol_e,Psyllium-Taurodeoxycholic Acid Complex,C9642032H15428744NO8667420S,e,-1
3344,sbt_D_e,D-Sorbitol,C6H14O6,e,0
3345,thm_e,Thiamin,C12H18N4OS,e,2
3346,1a25dhvitd3_c,Calcitriol,C27H44O3,c,0
3347,1a25dhvitd3_n,Calcitriol,C27H44O3,n,0
3348,4abut_n,4-Aminobutanoate,C4H9NO2,n,0
3349,oh1_c,Hydroxide Ion,H2O,c,0
3350,oh1_e,Hydroxide Ion,H2O,e,0
3351,hyptaur_e,Hypotaurine,C2H7NO2S,e,0
3352,cysam_e,Cysteamine,C2H8NS,e,1
3353,q10_e,Ubiquinone-10,C59H90O4,e,0
3354,dhap_m,Dihydroxyacetone Phosphate,C3H5O6P,m,-2
3355,dpcoa_e,Dephospho Coenzyme A,C21H33N7O13P2S,e,-2
3356,pan4p_e,Pantetheine 4-Phosphate,C11H21N2O7PS,e,-2
3357,5dpmev_c,(R)-5-Diphosphomevalonate,C6H11O10P2,c,-3
3358,slfcys_e,S-Sulfo-L-Cysteine,C3H6NO5S2,e,-1
3359,fmn_e,Flavin Mononucleotide,C17H18N4O9P,e,-3
3360,ptth_e,Pantetheine,C11H22N2O4S,e,0
3361,q10h2_e,Ubiquinol-10,C59H92O4,e,0
3362,fe3_c,Iron (Fe3+),Fe,c,3
3363,6pgl_c,"6-Phospho-D-Glucono-1,5-Lactone",C6H9O9P,c,-2
3364,glu5sa_c,L-Glutamate 5-Semialdehyde,C5H9NO3,c,0
3365,mal_L_x,(S)-Malate,C4H4O5,x,-2
3366,5pmev_c,(R)-5-Phosphonatomevalonate,C6H10O7P,c,-3
3367,1pyr5c_c,1-Pyrroline-5-Carboxylate,C5H6NO2,c,-1
3368,pheme_e,Protoheme,C34H30FeN4O4,e,-2
3369,slfcys_c,S-Sulfo-L-Cysteine,C3H6NO5S2,c,-1
3370,34hpp_e,3-(4-Hydroxyphenyl)Pyruvate,C9H7O4,e,-1
3371,3mob_e,3-Methyl-2-Oxobutanoate,C5H7O3,e,-1
3372,3mop_e,3-Methyl-2-Oxopentanoate,C6H9O3,e,-1
3373,4mop_e,4-Methyl-2-Oxopentanoate,C6H9O3,e,-1
3374,5mta_e,5-Methylthioadenosine,C11H15N5O3S,e,0
3375,5oxpro_e,5-Oxoprolinate,C5H6NO3,e,-1
3376,ahcys_e,S-Adenosyl-L-Homocysteine,C14H20N6O5S,e,0
3377,aicar_e,5-Amino-1-(5-Phospho-D-Ribosyl)Imidazole-4-Carboxamide,C9H13N4O8P,e,-2
3378,anth_e,Anthranilate,C7H6NO2,e,-1
3379,cbasp_e,N-Carbamoyl-L-Aspartate,C5H6N2O5,e,-2
3380,mal_L_e,(S)-Malate,C4H4O5,e,-2
3381,idour_e,L-Iduronate,C6H9O7,e,-1
3382,5hoxindoa_e,5-Hydroxyindoleacetate,C10H8NO3,e,-1
3383,glyald_e,D-Glyceraldehyde,C3H6O3,e,0
3384,pep_e,Phosphoenolpyruvate,C3H2O6P,e,-3
3385,gudac_e,Guanidinoacetic Acid,C3H7N3O2,e,0
3386,Lkynr_e,L-Kynurenine,C10H12N2O3,e,0
3387,cala_e,N-Carbamoyl-Beta-Alaninate,C4H7N2O3,e,-1
3388,crtn_e,Creatinine,C4H7N3O,e,0
3389,kynate_e,Kynurenic Acid,C10H6NO3,e,-1
3390,3hanthrn_e,3-Hydroxyanthranilate,C7H6NO3,e,-1
3391,hLkynr_e,3-Hydroxy-L-Kynurenine,C10H12N2O4,e,0
3392,quln_e,Quinolinic Acid,C7H3NO4,e,-2
3393,2pg_e,2-Phospho-D-Glycerate,C3H4O7P,e,-3
3394,cholp_e,Choline Phosphate,C5H13NO4P,e,-1
3395,cyst_L_e,L-Cystathionine,C7H14N2O4S,e,0
3396,cyst_L_c,L-Cystathionine,C7H14N2O4S,c,0
3397,dcmp_e,Deoxycytidylic Acid,C9H12N3O7P,e,-2
3398,dmgly_e,"N,N-Dimethylglycine",C4H9NO2,e,0
3399,ethamp_e,Ethanolamine Phosphate,C2H7NO4P,e,-1
3400,fum_e,Fumarate,C4H2O4,e,-2
3401,g3pc_e,Glycerophosphocholine,C8H20NO6P,e,0
3402,icit_e,Isocitric Acid,C6H5O7,e,-3
3403,L2aadp_e,L-2-Aminoadipate,C6H10NO4,e,-1
3404,xan_e,Xanthine,C5H4N4O2,e,0
3405,xmp_e,Xanthylic Acid,C10H11N4O9P,e,-2
3406,xtsn_e,Xanthosine,C10H12N4O6,e,0
3407,3pg_e,3-Phospho-D-Glycerate,C3H4O7P,e,-3
3408,udpglcur_e,Uridine-5'-Diphosphate-Glucuronate,C15H19N2O18P2,e,-3
3409,glyc3p_e,Glycerol 3-Phosphate,C3H7O6P,e,-2
3410,nicrnt_e,Nicotinate D-Ribonucleotide,C11H12NO9P,e,-2
3411,orot5p_e,Orotidine 5'-Phosphate,C10H10N2O11P,e,-3
3412,hcys_L_e,L-Homocysteine,C4H9NO2S,e,0
3413,retinal_e,Retinal,C20H28O,e,0
3414,argsuc_e,L-Arginosuccinic Acid,C10H17N4O6,e,-1
3415,acrn_e,O-Acetylcarnitine,C9H17NO4,e,0
3416,pcrn_e,O-Propanoylcarnitine,C10H19NO4,e,0
3417,lneldccrn_e,"6Z,9Z-Octadecadienoylcarnitine",C25H45NO4,e,0
3418,odecrn_e,L-Oleoylcarnitine,C25H47NO4,e,0
3419,stcrn_e,O-Octadecanoyl-R-Carnitine,C25H49NO4,e,0
3420,pmtcrn_e,L-Palmitoylcarnitine,C23H45NO4,e,0
3421,hdcecrn_e,Palmitoleoyl-Carnitine,C23H43NO4,e,0
3422,pcreat_e,Phosphocreatine,C4H8N3O5P,e,-2
3423,HC00342_e,Cis-Aconitate,C6H3O6,e,-3
3424,bgly_e,N-Benzoylglycinate,C9H8NO3,e,-1
3425,15kprostgf2_c,15-Keto-Prostaglandin F2A,C20H31O5,c,-1
3426,adpoh_c,2-Hydroxyadipic Acid,C6H8O5,c,-2
3427,phlac_c,Phenyllactate,C9H9O3,c,-1
3428,and19one_c,"19-Hydroxyandrost-4-Ene-3,17-Dione",C19H26O3,c,0
3429,ttdceacoa_c,Tetradecenoyl Coenzyme A (N-C14:1),C35H56N7O17P3S,c,-4
3430,21hprgnlone_c,21-Hydroxypregnenolone,C21H32O3,c,0
3431,3mhis_c,3-Methylhistidine,C7H11N3O2,c,0
3432,hmcr_c,Homocitrulline,C7H15N3O3,c,0
3433,phacgly_c,Phenylacetylglycine,C10H10NO3,c,-1
3434,pcholmyr_hs_e,1-Myristoylglycerophosphocholine,C22H46NO7P,e,0
3435,pcholole_hs_e,1-Oleoylglycerophosphocholine (Delta 9),C26H52NO7P,e,0
3436,peole_hs_e,1-Oleoylglycerophosphoethanolamine (Delta 9),C23H46NO7P,e,0
3437,pcholpalme_hs_e,1-Palmitoleoylglycerophosphocholine (Delta 9),C24H48NO7P,e,0
3438,pcholpalm_hs_e,1-Palmitoylglycerophosphocholine,C24H50NO7P,e,0
3439,pepalm_hs_e,1-Palmitoylglycerophosphoethanolamine,C21H44NO7P,e,0
3440,pail_hs_e,1-Phosphatidyl-1D-Myo-Inositol,,e,0
3441,pailpalm_hs_e,1-Palmitoylglycerophosphoinositol,C25H48O12P,e,-1
3442,pcholste_hs_e,1-Stearoylglycerophosphocholine,C26H55NO7P,e,0
3443,peste_hs_e,1-Stearoylglycerophosphoethanolamine,C23H48NO7P,e,0
3444,pailste_hs_e,1-Stearoylglycerophosphoinositol,C27H52O12P,e,-1
3445,pchol2linl_hs_e,2-Linoleoylglycerophosphocholine,C27H52NO7P,e,0
3446,pe2linl_hs_e,2-Linoleoylglycerophosphoethanolamine,C23H44NO7P,e,0
3447,pchol2ole_hs_e,2-Oleoylglycerophosphocholine,C26H52NO7P,e,0
3448,pchol2palm_hs_e,2-Palmitoylglycerophosphocholine,C23H48NO7P,e,0
3449,pchol2ste_hs_e,2-Stearoylglycerophosphocholine,C26H55NO7P,e,1
3450,xolest183_hs_e,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",C45H74O2,e,0
3451,xolest181_hs_e,"1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",C45H78O2,e,0
3452,xolest205_hs_e,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",C47H74O2,e,0
3453,xolest204_hs_e,"Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5,8,11,14)",C47H76O2,e,0
3454,xolest226_hs_e,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",C49H76O2,e,0
3455,pcholn15_hs_e,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",C23H48NO7P,e,0
3456,pcholar_hs_e,1-Arachidonoyl-Glycero-3-Phosphocholine,C28H51NO7P,e,0
3457,pcholn183_hs_e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",C26H48NO7P,e,0
3458,pcholn1836_hs_e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",C26H48NO7P,e,0
3459,pcholn19_hs_e,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",C27H56NO7P,e,0
3460,pcholn201_hs_e,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",C28H56NO7P,e,0
3461,pcholn204_hs_e,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",C28H51NO7P,e,0
3462,pcholn205_hs_e,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",C28H48NO7P,e,0
3463,pcholn224_hs_e,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",C30H54NO7P,e,0
3464,pcholn225_hs_e,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",C30H52NO7P,e,0
3465,pcholn2254_hs_e,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",C30H52NO7P,e,0
3466,pcholn226_hs_e,"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",C30H50NO7P,e,0
3467,pear_hs_e,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,C25H44NO7P,e,0
3468,pe203_hs_e,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",C25H46NO7P,e,0
3469,pe226_hs_e,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",C27H46NO7P,e,0
3470,pe224_hs_e,"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",C27H48NO7P,e,0
3471,pedh203_hs_e,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",C25H46NO7P,e,0
3472,pe12_hs_e,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),C17H36NO7P,e,0
3473,pe14_hs_e,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),C19H40NO7P,e,0
3474,pe161_hs_e,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",C21H42NO7P,e,0
3475,pe13_hs_e,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),C18H38NO7P,e,0
3476,pe15_hs_e,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),C20H42NO7P,e,0
3477,pe17_hs_e,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),C22H46NO7P,e,0
3478,pcholn203_hs_e,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",C28H52NO7P,e,0
3479,pailar_hs_e,1-Arachidonoylglycerophosphoinositol,C29H48O12P,e,-1
3480,pcholn24_hs_e,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",C32H67NO7P,e,0
3481,pcholn261_hs_e,Lysopc A C26:1 (Delta 5),C34H68NO7P,e,0
3482,pcholn281_hs_e,Lysopc A C28:1 (Delta 5),C36H72NO7P,e,0
3483,pcholn28_hs_e,Lysopc A C28:0,C36H74NO7P,e,0
3484,pcholdoc_hs_e,1-Docosahexaenoylglycerophosphocholine,C34H58NO7P,e,0
3485,pcholeic_hs_e,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",C28H54NO7P,e,0
3486,pcholet_hs_e,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",C28H52NO7P,e,0
3487,pcholhep_hs_e,1-Heptadecanoylglycerophosphocholine,C25H53NO7P,e,0
3488,pchollinl_hs_e,"1-Linoleoylglycerophosphocholine (Delta 9,12)",C26H50NO7P,e,0
3489,pelinl_hs_e,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",C23H44NO7P,e,0
3490,sphmyln18114_hs_c,"Sm (D18:1/14:0), Sphingomyelin",C37H76N2O6P,c,1
3491,sphmyln18121_hs_c,"Sm (D18:1/21:0), Sphingomyelin",C44H90N2O6P,c,1
3492,sphmyln181221_hs_c,"Sm (D18:1/22:1), Sphingomyelin",C45H90N2O6P,c,1
3493,sphmyln18122_hs_c,"Sm (D18:1/22:0), Sphingomyelin",C45H92N2O6P,c,1
3494,sphmyln18123_hs_c,"Sm (D18:1/23:0), Sphingomyelin",C46H94N2O6P,c,1
3495,sphmyln180241_hs_c,"Sm (D18:0/24:1), Sphingomyelin",C47H96N2O6P,c,1
3496,sphmyln1824_hs_c,"Sm (D18:0/24:0), Sphingomyelin",C47H98N2O6P,c,1
3497,sphmyln1825_hs_c,"Sm (D18:0/25:0), Sphingomyelin",C48H100N2O6P,c,1
3498,sphmyln18115_hs_c,"Sm (D18:1/15:0), Sphingomyelin",C38H78N2O6P,c,1
3499,sphmyln181161_hs_c,"Sm (D18:1/16:1), Sphingomyelin",C39H78N2O6P,c,1
3500,sphmyln18116_hs_c,"Sm (D18:1/16:0), Sphingomyelin",C39H80N2O6P,c,1
3501,sphmyln18117_hs_c,"Sm (D18:1/17:0), Sphingomyelin",C40H82N2O6P,c,1
3502,sphmyln18118_hs_c,"Sm (D18:1/18:0), Sphingomyelin",C41H84N2O6P,c,1
3503,sphmyln181181_hs_c,"Sm (D18:1/18:1), Sphingomyelin",C41H82N2O6P,c,1
3504,sphmyln181201_hs_c,"Sm (D18:1/20:1), Sphingomyelin",C43H86N2O6P,c,1
3505,sphmyln18120_hs_c,"Sm (D18:1/20:0), Sphingomyelin",C43H88N2O6P,c,1
3506,xolest183_hs_l,"1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",C45H74O2,l,0
3507,xolest182_hs_l,"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",C45H76O2,l,0
3508,tmndnc_l,"Timnodonic Acid C20:5, N-3",C20H29O2,l,-1
3509,xolest205_hs_l,"1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5,8,11,14,17)",C47H74O2,l,0
3510,crvnc_l,"Cervonic Acid, C22:6 N-3",C22H31O2,l,-1
3511,xolest226_hs_l,"Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4,7,10,13,16,19)",C49H76O2,l,0
3512,maglinl_hs_e,1-Linoleoylglycerol,C21H38O4,e,0
3513,magole_hs_e,1-Oleoylglycerol,C21H40O4,e,0
3514,magpalm_hs_e,1-Palmitoylglycerol,C19H38O4,e,0
3515,magste_hs_e,1-Stearoylglycerol,C21H42O4,e,0
3516,magarachi_hs_e,1-Arachidonoyl Glycerol,C23H38O4,e,0
3517,pcholmyr_hs_c,1-Myristoylglycerophosphocholine,C22H46NO7P,c,0
3518,pcholole_hs_c,1-Oleoylglycerophosphocholine (Delta 9),C26H52NO7P,c,0
3519,peole_hs_c,1-Oleoylglycerophosphoethanolamine (Delta 9),C23H46NO7P,c,0
3520,pcholpalme_hs_c,1-Palmitoleoylglycerophosphocholine (Delta 9),C24H48NO7P,c,0
3521,pcholpalm_hs_c,1-Palmitoylglycerophosphocholine,C24H50NO7P,c,0
3522,pepalm_hs_c,1-Palmitoylglycerophosphoethanolamine,C21H44NO7P,c,0
3523,pailpalm_hs_c,1-Palmitoylglycerophosphoinositol,C25H48O12P,c,-1
3524,pcholste_hs_c,1-Stearoylglycerophosphocholine,C26H55NO7P,c,0
3525,pchol2linl_hs_c,2-Linoleoylglycerophosphocholine,C27H52NO7P,c,0
3526,pe2linl_hs_c,2-Linoleoylglycerophosphoethanolamine,C23H44NO7P,c,0
3527,pchol2ole_hs_c,2-Oleoylglycerophosphocholine,C26H52NO7P,c,0
3528,pchol2palm_hs_c,2-Palmitoylglycerophosphocholine,C23H48NO7P,c,0
3529,pchol2ste_hs_c,2-Stearoylglycerophosphocholine,C26H55NO7P,c,1
3530,pcholn15_hs_c,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",C23H48NO7P,c,0
3531,pcholar_hs_c,1-Arachidonoyl-Glycero-3-Phosphocholine,C28H51NO7P,c,0
3532,pcholn183_hs_c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",C26H48NO7P,c,0
3533,pcholn1836_hs_c,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",C26H48NO7P,c,0
3534,pcholn19_hs_c,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",C27H56NO7P,c,0
3535,pcholn201_hs_c,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",C28H56NO7P,c,0
3536,pcholn204_hs_c,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",C28H51NO7P,c,0
3537,pcholn205_hs_c,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",C28H48NO7P,c,0
3538,pcholn224_hs_c,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",C30H54NO7P,c,0
3539,pcholn225_hs_c,"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",C30H52NO7P,c,0
3540,pcholn2254_hs_c,"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",C30H52NO7P,c,0
3541,pcholn226_hs_c,"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",C30H50NO7P,c,0
3542,pear_hs_c,1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,C25H44NO7P,c,0
3543,pe203_hs_c,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",C25H46NO7P,c,0
3544,pe226_hs_c,"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",C27H46NO7P,c,0
3545,pe224_hs_c,"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",C27H48NO7P,c,0
3546,pedh203_hs_c,"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",C25H46NO7P,c,0
3547,pe12_hs_c,1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),C17H36NO7P,c,0
3548,pe14_hs_c,1-Myristoylglycerophosphoethanolamine (C14:0 Pe),C19H40NO7P,c,0
3549,pe161_hs_c,"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",C21H42NO7P,c,0
3550,pe13_hs_c,1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe),C18H38NO7P,c,0
3551,pe15_hs_c,1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),C20H42NO7P,c,0
3552,pe17_hs_c,1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe),C22H46NO7P,c,0
3553,pcholn203_hs_c,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",C28H52NO7P,c,0
3554,pailar_hs_c,1-Arachidonoylglycerophosphoinositol,C29H48O12P,c,-1
3555,pcholn24_hs_c,"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",C32H67NO7P,c,0
3556,pcholn261_hs_c,Lysopc A C26:1 (Delta 5),C34H68NO7P,c,0
3557,pcholn281_hs_c,Lysopc A C28:1 (Delta 5),C36H72NO7P,c,0
3558,pcholn28_hs_c,Lysopc A C28:0,C36H74NO7P,c,0
3559,pcholdoc_hs_c,1-Docosahexaenoylglycerophosphocholine,C34H58NO7P,c,0
3560,pcholeic_hs_c,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",C28H54NO7P,c,0
3561,pcholet_hs_c,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",C28H52NO7P,c,0
3562,pcholhep_hs_c,1-Heptadecanoylglycerophosphocholine,C25H53NO7P,c,0
3563,pchollinl_hs_c,"1-Linoleoylglycerophosphocholine (Delta 9,12)",C26H50NO7P,c,0
3564,pelinl_hs_c,"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",C23H44NO7P,c,0
3565,eidi1114ac_c,"Cis,Cis-11,14-Eicosadienoic Acid",C20H35O2,c,-1
3566,hxa_c,Hexanoate (N-C6:0),C6H11O2,c,-1
3567,tetdeca511ac_c,"Cia-5,8, Tetradecadienoic Acid",C14H23O2,c,-1
3568,glyc2p_c,Glycerol 2-Phosphate,C3H7O6P,c,-2
3569,aclys_c,Acetyl-L-Lysine,C8H16N2O3,c,0
3570,hmcarn_c,Homocarnosine,C10H16N4O3,c,0
3571,4mtob_c,4-Methyl-Thio-Oxo-Butyrate,C5H7O3S,c,-1
3572,3mtp_c,3-Methyl-Thio-Propionate,C4H8OS,c,0
3573,3mtp_e,3-Methyl-Thio-Propionate,C4H8OS,e,0
3574,elaidcrn_e,Elaidic carnitine,C25H47NO4,e,0
3575,lnlccrn_e,Linoleyl Carnitine,C25H45NO4,e,0
3576,phlac_e,Phenyllactate,C9H9O3,e,-1
3577,15HPET_e,15S-Hydroperoxyeicosatetraenoate,C20H31O4,e,-1
3578,15kprostgf2_e,15-Keto-Prostaglandin F2A,C20H31O5,e,-1
3579,21hprgnlone_e,21-Hydroxypregnenolone,C21H32O3,e,0
3580,2oxoadp_e,2-Oxoadipate,C6H6O5,e,-2
3581,34hpl_c,3-(4-Hydroxyphenyl)Lactate,C9H9O4,c,-1
3582,34hpl_e,3-(4-Hydroxyphenyl)Lactate,C9H9O4,e,-1
3583,3hmp_c,3-Hydroxy-2-Methylpropanoate,C4H7O3,c,-1
3584,3hmp_e,3-Hydroxy-2-Methylpropanoate,C4H7O3,e,-1
3585,3hpppnohgluc_c,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,C15H16O9,c,-2
3586,3hpppnohgluc_e,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,C15H16O9,e,-2
3587,3hpppn_c,3-(3-Hydroxy-Phenyl)Propionate,C9H9O3,c,-1
3588,3hpppnoh_c,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative,C9H9O4,c,-1
3589,3hpp_e,3-Hydroxypropionate,C3H5O3,e,-1
3590,3mhis_e,3-Methylhistidine,C7H11N3O2,e,0
3591,3moxtyr_e,3-Methoxytyramine,C9H14NO2,e,1
3592,3uib_e,3-Ureidoisobutyrate,C5H9N2O3,e,-1
3593,4aabutn_e,4-Acetamidobutanoate,C6H10NO3,e,-1
3594,4tmeabutn_e,4-(Trimethylammonio)Butanoate,C7H15NO2,e,0
